WELL_ID,DATE,CURRENT,PRESS_DESC,FREQUENCY,PRESS_INT,TEMP_INT,TEMP_MOT,OUT_VOLT,VIBRATION,PRESS_INTK,TEMP_INTK,WellFailure
DEEPWATER-MU3BOW,2020-01-18 17:56:11,64.300003,3763.2998,51.0,726.09998,215.2,278.10001,,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-18 18:00:00,35.5,4078.9998,65.5,277.5,230.5,295.0,437.20001,0.40027145,,,
DEEPWATER-0SSSKO,2020-01-18 18:00:00,16.5,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,401.60001,0.0,,,
DEEPWATER-ISTQBO,2020-01-18 18:00:00,31.1,3825.4998,66.0,244.09999,220.3,307.19998,457.60001,0.30020356,,,
DEEPWATER-A5W4QG,2020-01-18 18:00:00,21.799999,3923.0999,54.0,299.59998,228.0,257.69998,,0.30020356,,,
DEEPWATER-TPS1RK,2020-01-18 18:00:00,45.0,6811.6,62.799999,1132.7,454.6,654.79998,,0.10006786,,,
DEEPWATER-RU0CIY,2020-01-18 18:00:00,27.0,3676.2998,54.900002,375.79996,226.39999,325.89999,,0.30020356,,,
DEEPWATER-UVG14O,2020-01-18 18:00:00,22.0,3603.6001,53.5,354.09998,245.09999,289.60001,,0.30020356,,,
DEEPWATER-JCS1GP,2020-01-18 18:00:00,21.5,3945.0999,58.099998,200.0,258.60001,304.70001,,0.30020356,,,
DEEPWATER-TSXTIY,2020-01-18 18:00:00,32.900002,3717.2,57.0,249.79999,225.5,302.20001,,0.30020356,,,
DEEPWATER-VKCG0Y,2020-01-18 18:00:31,25.6,4209.3999,57.0,234.29999,235.0,294.10001,447.39999000000006,0.20013572,,,
DEEPWATER-BPUSBG,2020-01-18 18:03:01,65.0,4268.8999,57.0,476.69998,228.0,287.60001,434.79999,0.20013572,,,
DEEPWATER-TXV4MX,2020-01-18 18:03:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-DTL53P,2020-01-18 18:05:08,29.0,4065.7,53.0,280.69998,237.40001,275.0,403.39999,0.20013572,,,
DEEPWATER-1WHBG2,2020-01-18 18:07:23,,,63.0,,,,,,,,
DEEPWATER-1UBHZV,2020-01-18 18:07:35,26.5,4320.0996,52.0,291.79999,260.10001,289.60001,481.39999000000006,0.50033927,,,
DEEPWATER-0SSSKO,2020-01-18 18:10:00,16.6,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,404.70001,0.0,,,
DEEPWATER-1WHBG2,2020-01-18 18:10:23,101.7,4635.6997,63.0,1982.8999,226.8,295.70001,,0.30020356,,,
DEEPWATER-BZZIEL,2020-01-18 18:10:33,36.400002,3987.2,60.0,497.99997,233.10001,287.19998,461.79999,0.20013572,,,
DEEPWATER-ISTQBO,2020-01-18 18:12:49,31.9,3825.2,66.0,243.8,220.10001,307.39999,459.39999000000006,0.30020356,,,
DEEPWATER-AHJLPP,2020-01-18 18:14:11,,3434.7998,60.0,297.79999,243.89999,280.60001,,0.20013572,,,
DEEPWATER-IDE13P,2020-01-18 18:14:28,64.599998,3845.2998,55.0,466.89999000000006,228.60001,267.60001,435.79999,0.20013572,,,
DEEPWATER-M24OXR,2020-01-18 18:14:54,54.799999,3831.7,55.0,421.99997,233.8,273.69998,422.79999,0.20013572,,,
DEEPWATER-0KPXEZ,2020-01-18 18:14:54,21.9,4012.3999,58.0,246.09999,270.29999,306.09998,,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-18 18:14:54,78.900002,3420.5999,59.0,297.69998,234.70001,302.69998,463.39999000000006,0.30020356,,,
DEEPWATER-DTL53P,2020-01-18 18:15:08,28.700001,4066.7998,53.0,280.89999,237.40001,275.20001,403.89999,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-18 18:15:11,28.0,3443.0999,60.0,297.79999,243.89999,280.80002,,0.20013572,,,
DEEPWATER-1WHBG2,2020-01-18 18:15:23,102.1,4634.2998,63.0,1982.7999,226.89999,295.89999,,0.30020356,,,
DEEPWATER-MU3BOW,2020-01-18 18:16:11,64.5,3762.7,,727.09998,215.2,278.10001,,0.30020356,,,
DEEPWATER-RU0CIY,2020-01-18 18:20:00,27.0,3677.0,54.900002,375.69998,226.39999,329.89999,,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-18 18:20:00,35.5,4077.3999,65.5,277.59998,230.5,295.0,437.20001,0.40027145,,,
DEEPWATER-UVG14O,2020-01-18 18:20:00,22.0,3607.0999,53.5,354.09998,245.09999,289.60001,,0.20013572,,,
DEEPWATER-0SSSKO,2020-01-18 18:20:00,16.6,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,402.10001,0.0,,,
DEEPWATER-JCS1GP,2020-01-18 18:20:00,21.4,3945.3999,58.0,199.89999,258.39999,305.10001,,0.30020356,,,
DEEPWATER-A5W4QG,2020-01-18 18:20:00,21.4,3920.3999,54.0,299.59998,228.2,257.69998,,0.30020356,,,
DEEPWATER-ISTQBO,2020-01-18 18:20:00,31.4,3826.0999,66.0,243.99998,220.10001,307.80002,457.5,0.30020356,,,
DEEPWATER-TSXTIY,2020-01-18 18:20:00,32.900002,3717.0,57.0,249.7,225.29999,301.79999,,0.30020356,,,
DEEPWATER-TPS1RK,2020-01-18 18:20:00,45.0,6811.6,62.799999,1132.8,454.6,654.79998,,0.20013572,,,
DEEPWATER-VKCG0Y,2020-01-18 18:20:31,25.5,4208.8999,57.0,234.2,235.0,294.30002,447.5,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-18 18:22:23,,4635.5,63.0,1982.9999,226.8,295.70001,,0.30020356,,,
DEEPWATER-TXV4MX,2020-01-18 18:23:47,39.0,0.0,55.5,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-18 18:23:50,51.099998,3926.0999,56.5,790.39996,230.89999,284.0,478.20001,0.90061069,,,
DEEPWATER-DTL53P,2020-01-18 18:25:08,28.200001,4067.4998,53.0,280.89999,237.40001,275.20001,403.70001,0.20013572,,,
DEEPWATER-1WHBG2,2020-01-18 18:25:23,101.6,4635.7998,63.0,1982.8999,226.89999,295.89999,,0.30020356,,,
DEEPWATER-XX0DST,2020-01-18 18:27:03,20.700001,3758.6997,61.5,198.69998,253.39999,291.89999,414.10001,0.30020356,,,
DEEPWATER-AHJLPP,2020-01-18 18:27:11,,,59.900002,,,,,,,,
DEEPWATER-1UBHZV,2020-01-18 18:27:35,26.6,,52.0,,,,480.39999000000006,,,,
DEEPWATER-0SSSKO,2020-01-18 18:30:00,16.9,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,404.29999,0.0,,,
DEEPWATER-4TYG1P,2020-01-18 18:32:05,0.0,4149.3999,0.0,4151.2998,222.39999,223.3,0.0,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-18 18:34:11,28.0,3433.8999,59.900002,297.59998,243.89999,280.60001,,0.20013572,,,
DEEPWATER-IDE13P,2020-01-18 18:34:28,64.599998,3843.4998,55.0,466.89999000000006,228.7,267.79999,432.5,0.20013572,,,
DEEPWATER-0KPXEZ,2020-01-18 18:34:54,22.0,4009.1997,58.0,245.59999,270.29999,305.80002,,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-18 18:34:54,78.699997,3418.9998,59.0,296.29999,234.70001,302.69998,463.29999,0.30020356,,,
DEEPWATER-M24OXR,2020-01-18 18:34:54,55.5,3851.8999,55.0,421.89999000000006,233.8,273.39999,423.5,0.30020356,,,
DEEPWATER-DTL53P,2020-01-18 18:35:08,28.799999,4064.5999,53.0,280.89999,237.40001,275.20001,403.70001,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-18 18:35:23,101.6,4635.7998,63.0,1982.8999,226.8,295.70001,,0.30020356,,,
DEEPWATER-AHJLPP,2020-01-18 18:36:11,,,59.900002,,,,,,,,
DEEPWATER-MU3BOW,2020-01-18 18:36:11,64.800003,3760.3,51.0,727.2999900000001,215.2,278.39999,,0.20013572,,,
DEEPWATER-1WHBG2,2020-01-18 18:37:23,,4636.6001,63.0,1982.9999,,295.89999,,,,,
DEEPWATER-AHJLPP,2020-01-18 18:39:11,29.0,3433.2,60.0,297.79999,243.89999,280.60001,,0.20013572,,,
DEEPWATER-TSXTIY,2020-01-18 18:40:00,33.200001,3717.1001,57.0,249.39999,225.29999,302.5,,0.30020356,,,
DEEPWATER-JCS1GP,2020-01-18 18:40:00,21.5,3946.3999,58.299999,200.09999,258.29999,305.60001,,0.40027145,,,
DEEPWATER-ISTQBO,2020-01-18 18:40:00,30.299999,3827.7998,66.0,244.3,220.3,307.60001,458.20001,0.30020356,,,
DEEPWATER-0SSSKO,2020-01-18 18:40:00,16.700001,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,404.79999,0.0,,,
DEEPWATER-TPS1RK,2020-01-18 18:40:00,45.0,6810.0,62.799999,1132.7,454.6,654.79998,,0.20013572,,,
DEEPWATER-RU0CIY,2020-01-18 18:40:00,28.0,3675.8,54.900002,375.69998,226.39999,330.79999,,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-18 18:40:00,34.5,4080.0,65.5,277.79999,230.5,295.29999,437.20001,0.40027145,,,
DEEPWATER-UVG14O,2020-01-18 18:40:00,22.0,3609.3999,53.5,354.20001,245.09999,289.60001,,0.20013572,,,
DEEPWATER-A5W4QG,2020-01-18 18:40:00,21.6,3922.3999,54.0,299.69998,228.0,257.69998,,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-18 18:40:23,101.9,4636.0,63.0,1982.8999,226.8,295.70001,,0.30020356,,,
DEEPWATER-VKCG0Y,2020-01-18 18:40:31,25.299999,4210.2002,57.0,234.29999,235.0,294.30002,446.70001,0.20013572,,,
DEEPWATER-BPUSBG,2020-01-18 18:43:01,65.099998,4268.5996,57.0,476.79999,228.0,288.09998,439.5,0.20013572,,,
DEEPWATER-TXV4MX,2020-01-18 18:43:47,39.0,0.0,55.299999,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-18 18:43:50,50.900002,3942.3999,56.5,790.39996,230.89999,283.79999,473.70001,0.90061069,,,
DEEPWATER-DTL53P,2020-01-18 18:45:08,28.5,4064.0999,53.0,280.89999,237.40001,275.20001,402.20001,0.30020356,,,
DEEPWATER-XX0DST,2020-01-18 18:47:03,23.299999,3774.4998,62.5,201.0,253.39999,291.89999,420.5,0.30020356,,,
DEEPWATER-1UBHZV,2020-01-18 18:47:35,24.700001,4232.3999,52.0,291.29999,260.10001,289.39999,482.60001,0.40027145,,,
DEEPWATER-AHJLPP,2020-01-18 18:48:11,,,60.0,,,,,,,,
DEEPWATER-0SSSKO,2020-01-18 18:50:00,16.700001,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,404.70001,0.0,,,
DEEPWATER-BZZIEL,2020-01-18 18:50:33,36.5,4013.7998,60.0,500.29999,233.10001,286.89999,456.70001,0.10006786,,,
DEEPWATER-AHJLPP,2020-01-18 18:51:11,29.0,3438.5999,60.0,297.5,243.89999,280.60001,,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-18 18:54:11,29.0,,60.0,,,,,,,,
DEEPWATER-IDE13P,2020-01-18 18:54:28,64.699997,3829.8,55.0,466.89999000000006,228.60001,267.60001,435.29999,0.20013572,,,
DEEPWATER-0KPXEZ,2020-01-18 18:54:54,21.9,4009.2998,58.0,245.3,270.5,306.0,,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-18 18:54:54,78.800003,3418.0,59.0,297.10001,234.70001,302.89999,463.39999000000006,0.20013572,,,
DEEPWATER-M24OXR,2020-01-18 18:54:54,55.099998,3893.9998,55.0,421.89999000000006,233.8,273.60001,420.60001,0.30020356,,,
DEEPWATER-DTL53P,2020-01-18 18:55:08,29.0,4065.2,53.0,280.89999,237.40001,275.0,403.10001,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-18 18:55:23,101.9,4635.3999,63.0,1982.8999,226.8,295.70001,,0.30020356,,,
DEEPWATER-AHJLPP,2020-01-18 18:57:11,,,59.900002,,,,,,,,
DEEPWATER-CEO3A4,2020-01-18 19:00:00,35.5,4076.4998,65.5,277.59998,230.5,295.20001,437.20001,0.40027145,,,
DEEPWATER-A5W4QG,2020-01-18 19:00:00,21.6,3923.9001,54.0,299.59998,228.0,257.89999,,0.20013572,,,
DEEPWATER-0SSSKO,2020-01-18 19:00:00,16.9,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,400.20001,0.0,,,
DEEPWATER-JCS1GP,2020-01-18 19:00:00,21.4,3944.2998,57.799999,199.89999,258.79999,305.10001,,0.30020356,,,
DEEPWATER-TPS1RK,2020-01-18 19:00:00,45.0,6810.6,62.799999,1132.5,454.6,654.79998,,0.20013572,,,
DEEPWATER-RU0CIY,2020-01-18 19:00:00,28.0,3676.3999,54.900002,376.10001,226.39999,331.20001,,0.20013572,,,
DEEPWATER-ISTQBO,2020-01-18 19:00:00,31.200001,3828.1997,66.0,244.59999,220.10001,307.39999,458.29999,0.30020356,,,
DEEPWATER-TSXTIY,2020-01-18 19:00:00,33.099998,3717.5,57.0,249.39999,225.29999,302.69998,,0.30020356,,,
DEEPWATER-UVG14O,2020-01-18 19:00:00,22.0,3608.0,53.5,353.99997,245.09999,289.60001,,0.30020356,,,
DEEPWATER-BPUSBG,2020-01-18 19:03:01,65.199997,4269.4995,57.0,476.79999,228.0,287.80002,439.29999,0.30020356,,,
DEEPWATER-TXV4MX,2020-01-18 19:03:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-DTL53P,2020-01-18 19:05:08,28.799999,4065.3999,53.0,280.89999,237.40001,275.20001,404.10001,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-18 19:07:35,26.299999,4291.7998,52.0,291.59998,260.10001,289.19998,480.70001,0.50033927,,,
DEEPWATER-AHJLPP,2020-01-18 19:09:11,28.0,,59.900002,,,,,,,,
DEEPWATER-0SSSKO,2020-01-18 19:10:00,17.0,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,401.89999,0.0,,,
DEEPWATER-BZZIEL,2020-01-18 19:10:33,36.299999,4016.3999,60.0,502.29996,233.10001,287.39999,461.5,0.10006786,,,
DEEPWATER-4TYG1P,2020-01-18 19:12:05,0.0,4149.2998,0.0,4151.1001,222.39999,223.5,0.0,0.10006786,,,
DEEPWATER-AHJLPP,2020-01-18 19:14:11,28.0,3428.2998,60.0,297.5,243.89999,280.60001,,0.20013572,,,
DEEPWATER-IDE13P,2020-01-18 19:14:28,64.800003,3823.0,55.0,466.59998,228.60001,267.79999,434.70001,0.20013572,,,
DEEPWATER-DTL53P,2020-01-18 19:15:08,28.700001,4066.7,53.0,280.89999,237.40001,275.0,400.70001,0.30020356,,,
DEEPWATER-AHJLPP,2020-01-18 19:15:11,,,60.0,,,,,,,,
DEEPWATER-1WHBG2,2020-01-18 19:15:23,101.9,4634.2002,63.0,1982.8999,226.8,295.70001,,0.30020356,,,
DEEPWATER-MU3BOW,2020-01-18 19:16:11,64.800003,3754.5,,728.7000099999999,215.39999,278.60001,,0.30020356,,,
DEEPWATER-AHJLPP,2020-01-18 19:18:11,30.0,3429.5999,59.900002,297.29999,243.89999,280.39999,,0.20013572,,,
DEEPWATER-TPS1RK,2020-01-18 19:20:00,45.0,6809.6,62.799999,1132.5,455.0,654.40002,,0.20013572,,,
DEEPWATER-JCS1GP,2020-01-18 19:20:00,21.4,3945.7,57.900002,199.79999,258.79999,305.10001,,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-18 19:20:00,35.5,4082.0,65.5,277.5,230.5,294.60001,437.20001,0.40027145,,,
DEEPWATER-ISTQBO,2020-01-18 19:20:00,31.0,3830.1001,66.0,244.3,220.10001,307.60001,456.89999000000006,0.30020356,,,
DEEPWATER-RU0CIY,2020-01-18 19:20:00,28.0,3678.2,54.900002,376.10001,226.60001,331.29999,,0.20013572,,,
DEEPWATER-A5W4QG,2020-01-18 19:20:00,21.4,3923.2998,54.0,299.5,228.0,257.89999,,0.20013572,,,
DEEPWATER-0SSSKO,2020-01-18 19:20:00,16.9,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,401.29999,0.0,,,
DEEPWATER-UVG14O,2020-01-18 19:20:00,22.0,3606.8,53.5,354.09998,245.09999,289.60001,,0.20013572,,,
DEEPWATER-TSXTIY,2020-01-18 19:20:00,33.400002,3716.6001,57.0,249.29999,225.29999,303.30002,,0.20013572,,,
DEEPWATER-VKCG0Y,2020-01-18 19:20:31,25.4,4213.1001,57.0,234.29999,235.0,294.10001,445.79999,0.20013572,,,
DEEPWATER-TXV4MX,2020-01-18 19:23:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-18 19:23:50,51.0,3935.3,56.5,790.60004,230.89999,284.0,475.89999000000006,0.90061069,,,
DEEPWATER-DTL53P,2020-01-18 19:25:08,28.5,4067.0999,53.0,280.89999,237.40001,275.0,401.89999,0.30020356,,,
DEEPWATER-XX0DST,2020-01-18 19:27:03,22.5,3798.0,62.0,199.0,253.39999,291.69998,415.39999,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-18 19:27:35,26.299999,4323.7998,52.0,291.0,260.10001,289.19998,483.20001,0.50033927,,,
DEEPWATER-0SSSKO,2020-01-18 19:30:00,17.0,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,400.10001,0.0,,,
DEEPWATER-BZZIEL,2020-01-18 19:30:33,36.400002,4007.3999,60.0,504.19998,233.10001,287.19998,461.5,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-18 19:34:11,29.0,3430.6001,60.0,297.20001,243.89999,280.39999,,0.20013572,,,
DEEPWATER-TSXTIY,2020-01-18 19:34:19,33.400002,,,,,,,,,,
DEEPWATER-IDE13P,2020-01-18 19:34:28,64.699997,3826.8999,55.0,466.70001,228.60001,267.60001,435.89999000000006,0.10006786,,,
DEEPWATER-LGIE0L,2020-01-18 19:34:54,78.699997,3422.1001,59.0,297.79999,234.70001,302.89999,460.5,0.30020356,,,
DEEPWATER-M24OXR,2020-01-18 19:34:54,54.799999,3829.7,55.0,421.89999000000006,233.8,273.69998,420.70001,0.20013572,,,
DEEPWATER-0KPXEZ,2020-01-18 19:34:54,22.0,4009.3997,58.0,245.09999,270.29999,305.80002,,0.30020356,,,
DEEPWATER-DTL53P,2020-01-18 19:35:08,29.200001,4060.9998,53.0,280.79999,237.40001,275.0,402.29999,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-18 19:35:23,101.9,4634.2002,63.0,1982.8999,226.8,295.89999,,0.30020356,,,
DEEPWATER-AHJLPP,2020-01-18 19:39:11,27.0,3437.5999,,297.20001,,280.60001,,0.20013572,,,
DEEPWATER-ISTQBO,2020-01-18 19:40:00,30.4,3831.5,66.0,244.7,220.10001,307.60001,458.29999,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-18 19:40:00,34.5,4081.0,65.5,277.70001,230.5,295.29999,437.20001,0.40027145,,,
DEEPWATER-TSXTIY,2020-01-18 19:40:00,,3717.3,57.0,249.29999,225.29999,303.30002,,0.30020356,,,
DEEPWATER-0SSSKO,2020-01-18 19:40:00,17.200001,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,403.89999,0.0,,,
DEEPWATER-RU0CIY,2020-01-18 19:40:00,28.0,3667.5,54.900002,376.10001,226.60001,331.20001,,0.40027145,,,
DEEPWATER-A5W4QG,2020-01-18 19:40:00,21.5,3922.4998,54.0,299.59998,228.0,257.69998,,0.20013572,,,
DEEPWATER-JCS1GP,2020-01-18 19:40:00,21.4,3946.0999,57.799999,200.2,258.60001,305.10001,,0.40027145,,,
DEEPWATER-TPS1RK,2020-01-18 19:40:00,45.0,6809.2002,62.799999,1132.5,455.0,654.79998,,0.20013572,,,
DEEPWATER-UVG14O,2020-01-18 19:40:00,22.0,3608.2,53.5,354.20001,245.09999,289.60001,,0.20013572,,,
DEEPWATER-VKCG0Y,2020-01-18 19:40:31,25.5,4210.6001,57.0,234.29999,235.0,294.30002,447.29999,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-18 19:42:11,29.0,3428.2998,60.0,297.0,243.89999,280.60001,,0.30020356,,,
DEEPWATER-BPUSBG,2020-01-18 19:43:01,65.199997,4267.5,57.0,477.29999,228.0,288.09998,438.0,0.30020356,,,
DEEPWATER-TXV4MX,2020-01-18 19:43:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-18 19:43:50,,,,790.60004,,,,,,,
DEEPWATER-DTL53P,2020-01-18 19:45:08,28.9,4064.3,53.0,281.0,237.40001,274.79999,402.0,0.30020356,,,
DEEPWATER-XX0DST,2020-01-18 19:47:03,20.4,3757.3999,61.5,200.59999,253.39999,292.10001,413.0,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-18 19:47:35,27.299999,4237.8999,52.0,290.59998,260.20001,289.39999,480.89999000000006,0.50033927,,,
DEEPWATER-BZZIEL,2020-01-18 19:49:33,36.5,4000.1997,,505.0,233.10001,287.19998,459.5,0.20013572,,,
DEEPWATER-0SSSKO,2020-01-18 19:50:00,18.1,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,402.0,0.0,,,
DEEPWATER-BZZIEL,2020-01-18 19:50:33,36.200001,4001.6001,60.0,505.19998,233.10001,287.19998,462.5,0.20013572,,,
DEEPWATER-4TYG1P,2020-01-18 19:52:05,0.0,4149.2998,0.0,4151.1001,222.39999,223.3,0.0,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-18 19:54:11,29.0,3437.1997,59.900002,297.20001,243.89999,280.39999,,0.30020356,,,
DEEPWATER-IDE13P,2020-01-18 19:54:28,64.400002,3840.3,55.0,466.49997,228.40001,267.60001,437.5,0.20013572,,,
DEEPWATER-0KPXEZ,2020-01-18 19:54:54,21.9,4009.8997,58.0,245.39999,270.5,306.09998,,0.20013572,,,
DEEPWATER-LGIE0L,2020-01-18 19:54:54,78.800003,3420.7998,59.0,297.59998,234.70001,302.69998,463.0,0.30020356,,,
DEEPWATER-M24OXR,2020-01-18 19:54:54,54.5,3859.4998,55.0,421.89999000000006,233.8,273.60001,421.89999000000006,0.20013572,,,
DEEPWATER-1WHBG2,2020-01-18 19:55:23,101.7,4633.6001,63.0,1982.8999,226.89999,295.89999,,0.30020356,,,
DEEPWATER-MU3BOW,2020-01-18 19:56:11,64.300003,3770.7,51.0,729.09998,215.60001,278.19998,,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-18 20:00:00,34.5,4071.2,65.5,277.39999,230.5,295.20001,437.20001,0.50033927,,,
DEEPWATER-JCS1GP,2020-01-18 20:00:00,21.4,3945.0,57.900002,199.79999,258.39999,304.70001,,0.40027145,,,
DEEPWATER-A5W4QG,2020-01-18 20:00:00,21.9,3925.7,54.0,299.69998,228.0,257.89999,,0.20013572,,,
DEEPWATER-ISTQBO,2020-01-18 20:00:00,31.1,3834.0999,66.0,244.39999,220.10001,307.60001,456.10001,0.30020356,,,
DEEPWATER-TSXTIY,2020-01-18 20:00:00,33.400002,3718.2,57.0,249.49998,225.29999,303.39999,,0.30020356,,,
DEEPWATER-RU0CIY,2020-01-18 20:00:00,28.0,3677.2,54.900002,376.10001,226.60001,331.5,,0.30020356,,,
DEEPWATER-TPS1RK,2020-01-18 20:00:00,45.0,6810.6,62.900002,1132.6,454.6,654.40002,,0.20013572,,,
DEEPWATER-UVG14O,2020-01-18 20:00:00,22.0,3608.0,53.5,354.09998,245.09999,289.80002,,0.30020356,,,
DEEPWATER-0SSSKO,2020-01-18 20:00:00,17.700001,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,404.29999,0.0,,,
DEEPWATER-BPUSBG,2020-01-18 20:03:01,65.099998,4269.5996,57.0,477.09998,228.0,287.60001,436.10001,0.20013572,,,
DEEPWATER-TXV4MX,2020-01-18 20:03:47,38.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-18 20:03:50,50.900002,3934.5999,56.5,790.49994,230.89999,283.79999,477.0,0.80054289,,,
DEEPWATER-DTL53P,2020-01-18 20:05:08,28.6,4065.0999,53.0,281.10001,237.40001,275.20001,401.89999,0.30020356,,,
DEEPWATER-XX0DST,2020-01-18 20:07:03,20.5,3756.7,61.5,199.3,253.39999,292.10001,412.0,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-18 20:07:35,26.799999,4332.6001,52.0,292.89999,260.10001,289.39999,481.29999,0.50033927,,,
DEEPWATER-0SSSKO,2020-01-18 20:10:00,17.299999,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,403.10001,0.0,,,
DEEPWATER-BZZIEL,2020-01-18 20:10:33,36.5,4001.4998,60.0,504.60001,233.10001,287.19998,461.89999000000006,0.20013572,,,
DEEPWATER-4TYG1P,2020-01-18 20:12:05,0.0,4149.2002,0.0,4151.2998,222.39999,223.3,0.0,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-18 20:14:11,29.0,3440.1001,59.900002,297.0,243.89999,280.60001,,0.30020356,,,
DEEPWATER-IDE13P,2020-01-18 20:14:28,64.800003,3839.2,55.0,466.79999,228.60001,267.60001,437.29999,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-18 20:14:54,78.699997,3422.3,59.0,297.10001,234.70001,302.69998,460.79999,0.30020356,,,
DEEPWATER-0KPXEZ,2020-01-18 20:14:54,21.799999,4011.6001,58.0,246.0,270.29999,306.0,,0.20013572,,,
DEEPWATER-M24OXR,2020-01-18 20:14:54,55.0,3897.1997,55.0,421.99997,233.8,273.69998,421.29999,0.30020356,,,
DEEPWATER-DTL53P,2020-01-18 20:15:08,28.799999,4066.5,53.0,281.10001,237.40001,275.0,403.39999,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-18 20:15:11,,,60.0,,,,,,,,
DEEPWATER-1WHBG2,2020-01-18 20:15:23,101.8,4635.5,63.0,1982.8999,226.8,295.70001,,0.30020356,,,
DEEPWATER-MU3BOW,2020-01-18 20:16:11,64.199997,3768.7,,728.59998,215.39999,278.80002,,0.30020356,,,
DEEPWATER-AHJLPP,2020-01-18 20:18:11,27.0,3440.0,60.0,297.0,243.89999,280.39999,,0.30020356,,,
DEEPWATER-UVG14O,2020-01-18 20:20:00,22.0,3608.0999,53.5,353.89999,245.09999,289.60001,,0.20013572,,,
DEEPWATER-RU0CIY,2020-01-18 20:20:00,28.0,3679.3999,55.0,376.19998,226.60001,331.5,,0.20013572,,,
DEEPWATER-CEO3A4,2020-01-18 20:20:00,35.5,4083.8999,65.5,277.5,230.5,296.10001,437.20001,0.60040712,,,
DEEPWATER-ISTQBO,2020-01-18 20:20:00,31.6,3835.4998,66.0,244.59999,220.10001,307.19998,457.10001,0.30020356,,,
DEEPWATER-TSXTIY,2020-01-18 20:20:00,33.400002,3718.3999,57.0,249.2,225.5,303.60001,,0.30020356,,,
DEEPWATER-A5W4QG,2020-01-18 20:20:00,21.5,3922.7998,54.0,299.59998,228.0,257.89999,,0.20013572,,,
DEEPWATER-0SSSKO,2020-01-18 20:20:00,17.1,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,402.10001,0.0,,,
DEEPWATER-TPS1RK,2020-01-18 20:20:00,45.0,6812.0,62.799999,1132.5,454.6,654.79998,,0.20013572,,,
