WELL_ID,DATE,CURRENT,PRESS_DESC,FREQUENCY,PRESS_INT,TEMP_INT,TEMP_MOT,OUT_VOLT,VIBRATION,PRESS_INTK,TEMP_INTK,WellFailure,Estado,Estado_detallado
DEEPWATER-ROJ53V,2020-01-13 01:24:46,,3729.5,49.0,241.2,220.10001,249.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 01:25:03,,3758.7998,52.900002,318.0,242.8,304.29999,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 01:28:45,,3679.8999,59.5,398.0,233.8,256.30002,,0.20013572,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-13 01:37:04,,3803.7,64.0,1131.8999,222.39999,331.70001,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-13 01:38:53,,3947.5999,54.900002,314.30002,247.79999,284.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 01:40:00,,4184.2998,53.5,371.89999,231.59999,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 01:42:47,,3771.5,54.900002,1090.2999,224.8,318.20001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 01:44:46,,3732.1997,48.900002,242.09999,220.10001,247.60001,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 01:45:03,,3758.4998,52.900002,318.09998,242.8,304.29999,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 01:48:45,,3680.0999,59.5,397.60001,233.60001,256.5,,0.30020356,,,,Operativo,Degradación ⚠️
DEEPWATER-MECD2B,2020-01-13 01:56:53,,3950.1001,54.900002,314.20001,248.0,284.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 01:57:04,,,64.099998,,,,,,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 02:00:00,,4185.0,53.400002,371.60001,231.59999,266.20001,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 02:00:47,,3699.7,54.900002,1083.8999,224.8,318.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-13 02:02:47,,3702.2998,54.900002,1082.9,224.8,319.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 02:04:46,,3732.7998,48.900002,242.79999,220.10001,246.2,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 02:05:03,,3758.8997,52.900002,318.0,242.8,304.29999,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 02:08:45,,3682.0,59.5,398.39996,233.8,256.10001,,0.20013572,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-13 02:17:04,,3804.3999,64.099998,1131.8999,222.39999,331.70001,,0.30020356,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 02:20:00,,4183.7002,53.5,371.5,231.59999,266.40002000000004,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 02:22:47,,3761.5999,54.900002,1080.3999,224.8,318.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 02:24:46,,3734.6001,49.0,249.39999,220.10001,245.8,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 02:25:03,,3757.9998,53.0,318.0,242.8,304.29999,,0.40027145,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 02:28:45,,3676.2998,59.5,398.09998,233.60001,256.5,,0.10006786,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-13 02:37:04,,3803.8999,64.0,1131.7999,222.39999,331.5,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-13 02:38:53,,3962.9998,54.900002,314.79999,248.0,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 02:40:00,,4183.2002,53.5,371.29999,231.59999,266.40002000000004,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 02:42:47,,3752.5999,55.0,1080.2999,224.8,318.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 02:44:46,,3733.6001,48.900002,257.20001,220.10001,244.8,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 02:45:03,,3760.0,52.900002,317.89999,243.0,304.29999,,0.40027145,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 02:48:45,,3681.5,59.5,397.70001,233.8,255.89999,,0.10006786,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-13 02:57:04,,3804.7,64.0,1131.8999,222.39999,331.5,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-13 02:58:53,,3952.5999,54.900002,315.09998,248.0,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 03:00:00,,4185.2002,53.5,371.09998,231.59999,266.40002000000004,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 03:02:47,,,54.900002,,,,,,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 03:04:46,,3732.2998,48.900002,255.29999,220.10001,245.3,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 03:05:03,,3757.1997,53.0,317.79999,242.8,304.29999,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 03:08:45,,3685.5,59.5,397.70001,233.8,256.5,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 03:17:04,,3804.7,64.099998,1132.0,222.3,331.70001,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 03:20:00,,4184.8999,53.5,371.19998,231.59999,266.40002000000004,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 03:22:47,,3716.7,55.0,1077.8999,224.8,319.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 03:24:46,,3731.1997,48.900002,250.39999,220.10001,246.7,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 03:25:03,,3759.6001,52.900002,317.70001,242.8,304.29999,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 03:28:45,,,59.5,,,,,,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 03:37:04,,3804.3,64.099998,1132.2,222.39999,331.70001,,0.30020356,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 03:40:00,,4184.8999,53.400002,371.19998,231.59999,266.20001,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 03:42:47,,3736.5999,55.0,1077.1,224.8,318.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 03:44:46,,3730.7998,48.900002,240.59999,220.10001,249.59999,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 03:45:03,,3757.2998,52.900002,317.70001,242.8,304.29999,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 03:48:45,,3688.4998,59.5,397.39996,233.8,255.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 03:57:04,,3805.0,64.0,1132.1,222.39999,331.5,,0.50033927,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-13 03:58:53,,3945.0999,54.900002,314.89999,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 04:00:00,,4184.7002,53.5,371.29999,231.59999,266.5,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 04:02:47,,3733.0999,55.0,1076.9,224.8,318.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 04:04:46,,3733.1997,48.900002,241.39998,219.89999,248.0,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 04:05:03,,3758.3999,52.900002,317.70001,242.8,304.29999,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 04:08:45,,3689.0999,59.5,397.60001,234.70001,258.29999,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 04:17:04,,3805.8,64.099998,1132.2999,222.39999,331.70001,,0.30020356,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 04:20:00,,4183.5,53.5,371.39996,231.59999,266.40002000000004,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 04:22:47,,3731.8999,54.900002,1076.2,224.8,319.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 04:24:46,,3734.0,49.0,242.49998,220.10001,247.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 04:25:03,,3757.2998,53.0,317.5,242.60001,304.5,,0.40027145,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 04:28:45,,3686.7998,59.5,397.79999,235.0,257.39999,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 04:37:04,,3806.8999,64.099998,1132.4,222.39999,332.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-13 04:38:53,,3946.8999,54.900002,314.79999,248.0,284.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 04:40:00,,4183.0996,53.5,371.39996,231.59999,266.20001,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 04:42:47,,3734.6001,54.900002,1076.4,224.8,319.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 04:44:46,,3735.3999,49.0,247.0,220.10001,246.2,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 04:45:03,,3762.7998,52.900002,317.79999,243.0,304.5,,0.40027145,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 04:48:45,,,59.5,,,,,,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-13 04:56:53,,3946.5999,54.900002,314.79999,247.79999,284.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 04:57:04,,3806.8999,64.0,1132.6,222.39999,331.89999,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 05:00:00,,4184.2998,53.5,371.19998,231.59999,266.40002000000004,,0.60040712,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 05:02:47,,3729.0,55.0,1075.8999,224.8,318.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 05:04:46,,3736.8999,48.900002,254.2,220.10001,245.3,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 05:05:03,,3762.0999,53.0,317.70001,242.8,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 05:08:45,,3686.7998,59.5,398.39996,234.10001,256.79999,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 05:17:04,,3807.3999,64.099998,1132.7,222.39999,332.19998,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 05:20:00,,4184.0,53.5,371.19998,231.59999,266.40002000000004,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 05:22:47,,3734.8999,54.900002,1075.9999,224.8,318.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 05:24:46,,3736.0999,48.900002,260.19998,220.3,245.09999,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 05:25:03,,3762.5999,52.900002,317.79999,242.60001,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 05:28:45,,3685.3999,59.5,398.79999,234.0,256.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 05:37:04,,3807.7998,64.099998,1132.5,222.39999,332.10001,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 05:40:00,,4185.5,53.5,371.19998,231.59999,266.40002000000004,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 05:42:47,,3739.3999,54.900002,1077.0,224.8,319.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 05:44:46,,3735.3999,49.0,255.89999,220.10001,245.8,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 05:45:03,,3764.8999,53.0,317.89999,242.60001,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 05:48:45,,3681.4001,59.5,399.0,233.8,256.5,,0.20013572,,,,Operativo,Degradación ⚠️
DEEPWATER-MECD2B,2020-01-13 05:56:53,,3948.1997,55.0,314.5,248.0,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 05:57:04,,3808.4998,64.099998,1132.6,222.59999,331.70001,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 06:00:00,,4183.8999,53.5,371.39996,231.59999,266.5,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 06:02:47,,3727.0,55.0,1076.6,224.8,318.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 06:04:46,,3735.7,49.0,247.79999,220.10001,248.0,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 06:05:03,,3765.3999,53.0,318.09998,242.60001,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 06:08:45,,3679.8999,59.5,398.79999,233.8,256.60001,,0.20013572,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-13 06:17:04,,3808.2998,64.099998,1132.6,222.39999,331.89999,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-13 06:17:53,,3943.8999,54.900002,314.39999,248.0,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 06:20:00,,4185.8999,53.5,371.70001,231.59999,266.20001,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 06:22:47,,3739.2,54.900002,1076.3,224.8,318.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 06:24:46,,3735.3999,48.900002,241.2,220.10001,249.59999,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 06:25:03,,3764.7,52.900002,318.09998,242.60001,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 06:28:45,,3683.8,59.5,398.89999,234.0,256.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 06:37:04,,3807.5999,64.0,1132.4,222.39999,332.10001,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 06:40:00,,4184.3999,53.5,371.70001,231.59999,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 06:42:47,,3735.7,55.0,1076.7999,224.8,319.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 06:44:46,,3736.0999,48.900002,242.29999,220.10001,248.0,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 06:45:03,,3765.2998,52.900002,318.09998,242.60001,304.29999,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 06:48:45,,3687.5999,59.5,398.79999,233.8,256.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-13 06:56:53,,3947.8999,54.900002,314.30002,247.79999,284.40002000000004,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 06:57:04,,3807.5999,64.0,1132.4,222.39999,331.70001,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 07:00:00,,4184.2002,53.400002,371.79999,231.59999,266.5,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 07:02:47,,3734.0,54.900002,1075.8999,224.8,318.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 07:04:46,,3735.5999,48.900002,249.79999,220.3,245.7,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 07:05:03,,3762.0,52.900002,318.19998,242.60001,304.29999,,0.40027145,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 07:08:45,,3694.2,59.5,398.0,233.8,256.60001,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 07:17:04,,3806.5999,64.0,1132.2999,222.39999,332.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-13 07:17:53,,3946.3999,55.0,314.30002,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 07:20:00,,4184.2998,53.5,371.89999,231.59999,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 07:22:47,,,55.0,,,,,,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 07:24:46,,3733.8,49.0,249.60001,220.10001,250.0,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 07:25:03,,3760.7,53.0,318.19998,242.60001,304.29999,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 07:28:45,,3690.8,59.5,398.29999,234.0,256.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 07:37:04,,3806.0,64.099998,1132.4,222.39999,331.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-13 07:38:53,,3959.2,54.900002,314.39999,247.79999,284.40002000000004,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 07:40:00,,4185.2002,53.5,372.09998,231.59999,266.5,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 07:42:47,,3728.2,55.0,1076.3,224.8,318.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 07:44:46,,3733.0999,49.0,248.99998,220.10001,251.2,,0.0,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 07:45:03,,,52.900002,,,,,,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 07:48:45,,3691.1001,59.5,398.49997,233.8,256.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-13 07:56:53,,3959.8,54.900002,314.69998,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 07:57:04,,3806.5,64.0,1132.5,222.39999,331.70001,,0.30020356,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 08:00:00,,4184.7998,53.400002,371.89999,231.59999,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 08:02:47,,3731.0999,55.0,1075.7999,225.0,319.10001,,0.10006786,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 08:04:46,,3733.0999,48.900002,250.49998,220.10001,251.8,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 08:05:03,,3763.0999,52.900002,318.0,242.60001,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 08:08:45,,,59.5,,,,,,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 08:17:04,,3806.0,64.099998,1132.2,222.39999,331.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-13 08:17:53,,3944.8999,55.0,314.79999,247.79999,284.40002000000004,,0.10006786,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 08:20:00,,4185.3999,53.5,372.0,231.59999,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 08:22:47,,3736.5999,54.900002,1076.1,224.8,318.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 08:24:46,,3733.7,49.0,249.89999,220.10001,252.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 08:25:03,,3762.5999,53.0,318.0,242.60001,304.29999,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 08:28:45,,3692.3999,59.5,399.49997,233.8,256.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 08:37:04,,3806.5,64.099998,1132.4,222.39999,331.5,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 08:40:00,,4185.0,53.5,371.89999,231.59999,266.5,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 08:42:47,,,54.900002,,,,,,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 08:44:46,,3733.4001,48.900002,250.29999,220.10001,252.10001,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 08:45:03,,3763.3999,53.0,318.19998,242.60001,304.20001,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 08:48:45,,3683.1001,59.5,399.39996,234.0,256.30002,,0.30020356,,,,Operativo,Degradación ⚠️
DEEPWATER-MECD2B,2020-01-13 08:56:53,,3946.7998,55.0,314.79999,247.79999,284.40002000000004,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 08:57:04,,,64.099998,,,,,,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 09:00:00,,4183.0996,53.5,371.70001,231.59999,266.20001,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 09:02:47,,3735.0,55.0,1075.3999,224.8,319.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 09:04:46,,3733.1997,48.900002,249.60001,220.10001,252.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 09:05:03,,3763.8999,52.900002,318.39996,242.60001,304.29999,,0.40027145,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 09:08:45,,3681.0999,59.5,399.49997,233.8,256.5,,0.20013572,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-13 09:17:04,,3806.5,64.099998,1132.5,222.39999,332.10001,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 09:20:00,,4185.0,53.400002,371.70001,231.59999,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 09:22:47,,3728.0,54.900002,1075.8999,224.8,318.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 09:24:46,,3732.8997,48.900002,250.29999,220.10001,252.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 09:25:03,,3764.0,53.0,318.5,242.8,304.29999,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 09:28:45,,3676.8999,59.5,399.29999,233.8,256.30002,,0.10006786,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-13 09:37:04,,3805.2,64.099998,1132.4,222.39999,331.89999,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-13 09:38:53,,3947.0999,54.900002,314.5,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 09:40:00,,4183.8999,53.5,371.70001,231.59999,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 09:42:47,,3726.8,55.0,1074.7999,224.8,318.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 09:43:46,,3733.0999,38.400002,251.69998,220.10001,252.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 09:44:46,,3732.6997,48.900002,251.2,220.10001,251.8,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 09:45:03,,3764.2998,52.900002,318.5,242.60001,304.29999,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 09:48:45,,3680.6997,59.5,398.60001,233.8,256.5,,0.10006786,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-13 09:57:04,,3805.5,64.0,1132.5,222.39999,331.89999,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 10:00:00,,4185.1001,53.5,371.79999,231.59999,266.40002000000004,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 10:02:47,,3738.0,54.900002,1075.3999,224.8,318.60001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 10:04:46,,3730.8999,48.900002,251.59999,220.10001,252.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 10:05:03,,3760.8999,52.900002,318.5,242.60001,304.29999,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 10:08:45,,3681.6001,59.5,398.09998,233.8,256.30002,,0.20013572,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-13 10:17:04,,3805.0999,64.0,1132.5,222.39999,332.10001,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 10:20:00,,4183.8999,53.5,371.70001,231.59999,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-13 10:22:47,,3735.5,55.0,1075.9999,224.8,318.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-13 10:24:46,,3730.7,48.900002,251.3,220.10001,252.10001,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 10:25:03,,3759.7,53.0,318.29999,242.60001,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 10:28:45,,3681.7,59.5,398.49997,233.8,256.30002,,0.20013572,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-13 10:37:04,,3805.0999,64.099998,1132.2999,222.39999,332.10001,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-13 10:38:53,,3945.8999,54.900002,314.30002,247.60001,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-13 10:40:00,,4183.7998,53.400002,371.79999,231.59999,266.20001,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-ROJ53V,2020-01-13 10:44:46,,3730.4998,48.900002,251.09999,220.10001,251.8,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-13 10:45:03,,3758.6997,53.0,318.29999,242.60001,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-13 10:48:45,,3689.1997,59.5,397.89999,233.8,256.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-13 10:57:04,,,64.099998,,,,,,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-13 10:58:53,,3952.8999,55.0,314.30002,247.79999,284.40002000000004,,0.20013572,,,,Operativo,Otro
